disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,disasterType,incidentType,title
1798,1,1,1,1,PR,2008-10-01T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1799,0,0,1,1,NH,2008-10-03T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1800,1,1,1,1,IL,2008-10-03T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1801,0,0,1,1,NC,2008-10-08T00:00:00 -04:00,DR,Severe Storm(s),TROPICAL STORM HANNA
1802,0,0,1,1,KY,2008-10-09T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
1803,0,0,1,1,OK,2008-10-09T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1804,0,0,1,1,AR,2008-10-22T00:00:00 -04:00,DR,Severe Storm(s),TROPICAL STORM IKE
1805,0,0,1,1,OH,2008-10-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WIND STORM ASSOCIATED WITH TROPICAL DEPRESSION IKE
1806,0,0,1,1,FL,2008-10-27T00:00:00 -04:00,DR,Hurricane,HURRICANE GUSTAV
1807,0,0,1,1,VI,2008-10-29T00:00:00 -04:00,DR,Hurricane,HURRICANE OMAR
1808,0,0,1,1,KS,2008-10-31T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1809,1,0,1,1,MO,2008-11-13T00:00:00 -05:00,DR,Severe Storm(s)," SEVERE STORMS, FLOODING, AND A TORNADO"
1810,1,0,1,1,CA,2008-11-18T00:00:00 -05:00,DR,Fire,WILDFIRES
1811,0,0,1,1,SD,2008-12-12T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW
1812,0,0,1,1,NH,2009-01-02T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM
1813,0,0,1,1,MA,2009-01-05T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING
1814,1,0,1,1,HI,2009-01-05T00:00:00 -05:00,DR,Flood,SEVERE STORMS AND FLOODING
1815,0,0,1,1,ME,2009-01-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM AND FLOODING
1816,0,0,1,1,VT,2009-01-14T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM
1817,1,0,1,1,WA,2009-01-30T00:00:00 -05:00,DR,Flood,"SEVERE WINTER STORM, LANDSLIDES, MUDSLIDES, AND FLOODING"
1818,0,0,1,1,KY,2009-02-05T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING
1819,0,0,1,1,AR,2009-02-06T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1820,1,0,1,1,OK,2009-02-15T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1821,0,0,1,1,TN,2009-02-17T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM AND FLOODING
1822,0,0,1,1,MO,2009-02-17T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1823,0,0,1,1,OK,2009-02-17T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1824,0,0,1,1,OR,2009-03-02T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORM, RECORD AND NEAR RECORD SNOW"
1825,0,0,1,1,WA,2009-03-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW
1826,0,0,1,1,IL,2009-03-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1827,0,0,1,1,NY,2009-03-04T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1828,0,0,1,1,IN,2009-03-05T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1829,1,0,1,1,ND,2009-03-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1830,1,0,1,1,MN,2009-04-09T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1831,1,0,1,1,FL,2009-04-21T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1832,1,0,0,1,IN,2009-04-22T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1833,1,0,1,1,GA,2009-04-23T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1834,1,0,1,1,AR,2009-04-27T00:00:00 -04:00,DR,Tornado,SEVERE STORMS AND TORNADOES
1835,1,0,1,1,AL,2009-04-28T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES & STRAIGHT-LINE"
1836,0,0,1,1,AL,2009-05-08T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1837,0,0,1,1,MS,2009-05-12T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1838,1,0,1,1,WV,2009-05-15T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
1839,0,0,1,1,TN,2009-05-15T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1840,1,0,1,1,FL,2009-05-27T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1841,1,0,1,1,KY,2009-05-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES"
1842,1,0,1,1,AL,2009-06-03T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, FLOODING, AND STRAIGHT-LINE WINDS"
1843,1,0,1,1,AK,2009-06-11T00:00:00 -04:00,DR,Flood,FLOODING AND ICE JAMS
1844,0,0,1,1,SD,2009-06-16T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1845,0,0,1,1,AR,2009-06-16T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1846,1,0,0,1,OK,2009-06-19T00:00:00 -04:00,DR,Fire,WILDFIRES
1847,1,0,1,1,MO,2009-06-19T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1848,0,0,1,1,KS,2009-06-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW
1849,0,0,1,1,KS,2009-06-25T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES"
1850,0,0,1,1,IL,2009-07-02T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1851,0,0,1,1,TN,2009-07-13T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
1852,0,0,1,1,ME,2009-07-30T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND LANDSLIDES"
1853,0,0,1,1,NE,2009-07-31T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1854,0,0,1,1,IA,2009-08-13T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORM
1855,1,0,1,1,KY,2009-08-14T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS AND FLOODING"
1856,0,0,1,1,TN,2009-08-21T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1857,1,0,1,1,NY,2009-09-01T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1858,1,0,1,1,GA,2009-09-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1859,1,0,1,1,AS,2009-09-29T00:00:00 -04:00,DR,Earthquake,"EARTHQUAKE,TSUNAMI, AND FLOODING"
1860,0,0,1,1,KS,2009-09-30T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1861,0,0,1,1,AR,2009-12-03T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1862,0,0,1,1,VA,2009-12-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING ASSOCIATED WITH TROPICAL DEPRESSION IDA AND A NOR'EAST
1863,0,0,1,1,LA,2009-12-10T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1864,0,0,1,1,NE,2009-12-16T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1865,0,0,1,1,AK,2009-12-18T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND ROCKSLIDES"
1866,0,0,1,1,AL,2009-12-22T00:00:00 -05:00,DR,Hurricane,TROPICAL STORM IDA
1867,0,0,1,1,NJ,2009-12-22T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING ASSOCIATED WITH TROPICAL DEPRESSION IDA AND A NOR'EAS
1868,0,0,1,1,KS,2009-12-23T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1869,0,0,1,1,NY,2009-12-31T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING ASSOC W TD IDA & NOR'EASTER
1870,0,0,1,1,AL,2009-12-31T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1871,0,0,1,1,NC,2010-02-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING
1872,0,0,1,1,AR,2010-02-04T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1873,0,0,1,1,NJ,2010-02-05T00:00:00 -05:00,DR,Snow,SNOWSTORM
1874,0,0,1,1,VA,2010-02-16T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1875,0,0,1,1,MD,2010-02-19T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1876,0,0,1,1,OK,2010-02-25T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1877,0,0,1,1,IA,2010-02-25T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM
1878,0,0,1,1,NE,2010-02-25T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM
1879,0,0,1,1,ND,2010-02-26T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1880,0,0,1,1,IA,2010-03-02T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1881,0,0,1,1,WV,2010-03-02T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1882,0,0,1,1,DC,2010-03-03T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1883,0,0,1,1,OK,2010-03-05T00:00:00 -05:00,DR,Severe Ice Storm,SEVERE WINTER STORM
1884,0,0,1,1,CA,2010-03-08T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORMS, FLOODING, AND DEBRIS AND MUD FLOWS"
1885,0,0,1,1,KS,2010-03-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORM
1886,0,0,1,1,SD,2010-03-09T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM
1887,0,0,1,1,SD,2010-03-10T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM
1888,0,0,1,1,AZ,2010-03-18T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND FLOODING
1889,0,0,1,1,NJ,2010-03-23T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1890,0,0,1,1,DC,2010-03-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORMS AND SNOWSTORMS
1891,0,0,1,1,ME,2010-03-25T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1892,0,0,1,1,NH,2010-03-29T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1893,1,0,1,1,WV,2010-03-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
1894,1,0,1,1,RI,2010-03-29T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND  FLOODING
1895,1,0,1,1,MA,2010-03-29T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND  FLOODING
1896,0,0,1,1,DE,2010-03-31T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORMS AND SNOWSTORMS
1897,1,0,1,1,NJ,2010-04-02T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1898,0,0,1,1,PA,2010-04-16T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORMS AND SNOWSTORMS
1899,0,0,1,1,NY,2010-04-16T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1900,0,0,1,1,MN,2010-04-19T00:00:00 -04:00,DR,Flood,FLOODING
1901,0,0,1,1,ND,2010-04-21T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1902,0,0,1,1,NE,2010-04-21T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, ICE JAMS, AND FLOODING"
1903,0,0,1,1,WV,2010-04-23T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORMS AND SNOWSTORMS
1904,1,0,1,1,CT,2010-04-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1905,0,0,1,1,VA,2010-04-27T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORMS AND SNOWSTORMS
1906,1,0,1,1,MS,2010-04-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1907,0,0,1,1,ND,2010-04-30T00:00:00 -04:00,DR,Flood,FLOODING
1908,1,0,1,1,AL,2010-05-03T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
1909,1,0,1,1,TN,2010-05-04T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, STRAIGHT-LINE WINDS, AND TORNADOES "
1910,0,0,1,1,MD,2010-05-06T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORMS AND SNOWSTORMS
1911,0,0,1,1,CA,2010-05-07T00:00:00 -04:00,DR,Earthquake,EARTHQUAKE
1912,1,0,1,1,KY,2010-05-11T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND TORNADOES"
1913,0,0,1,1,NH,2010-05-12T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1914,0,0,1,1,SD,2010-05-13T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1915,0,0,1,1,SD,2010-05-13T00:00:00 -04:00,DR,Flood,FLOODING 
1916,1,0,1,1,MS,2010-05-14T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1917,1,0,1,1,OK,2010-05-24T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS"
1918,1,0,1,1,WV,2010-06-24T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
1919,0,0,1,1,PR,2010-06-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1920,0,0,1,1,ME,2010-07-01T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1921,0,0,1,1,MN,2010-07-02T00:00:00 -04:00,DR,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING"
1922,0,0,1,1,MT,2010-07-10T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1923,0,0,1,1,WY,2010-07-14T00:00:00 -04:00,DR,Flood,FLOODING
1924,0,0,1,1,NE,2010-07-15T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1925,1,0,1,1,KY,2010-07-23T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND MUDSLIDES"
1926,0,0,1,1,OK,2010-07-26T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
1927,0,0,1,1,ID,2010-07-27T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1928,0,0,1,1,IA,2010-07-27T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1929,0,0,1,1,SD,2010-07-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1930,1,0,1,1,IA,2010-07-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1931,1,0,1,1,TX,2010-08-03T00:00:00 -04:00,DR,Hurricane,HURRICANE ALEX
1932,0,0,1,1,KS,2010-08-10T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1933,1,0,1,1,WI,2010-08-11T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1934,0,0,1,1,MO,2010-08-17T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND TORNADOES"
1935,1,0,1,1,IL,2010-08-19T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1936,0,0,1,1,NM,2010-09-13T00:00:00 -04:00,DR,Flood,SEVERE STORMS AND FLOODING
1937,0,0,1,1,TN,2010-09-15T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1938,0,0,1,1,SD,2010-09-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1939,0,0,1,1,VI,2010-09-28T00:00:00 -04:00,DR,Hurricane,HURRICANE EARL
1940,0,0,1,1,AZ,2010-10-04T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1941,0,0,1,1,MN,2010-10-13T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1942,1,0,0,1,NC,2010-10-14T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, AND STRAIGHT-LINE WINDS "
1943,0,0,1,1,NY,2010-10-14T00:00:00 -04:00,DR,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS"
1944,0,0,1,1,WI,2010-10-21T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1945,0,0,1,1,NE,2010-10-21T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADO, AND STRAIGHT-LIN"
1946,0,0,1,1,PR,2010-10-26T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES ASSOC W TS OTTO"
1947,0,0,1,1,SD,2010-11-02T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1948,0,0,1,1,VI,2010-11-05T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES"
1949,0,0,1,1,VI,2010-11-24T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ROCKSLIDES, AND MUDSLIDES ASSOC. WITH TS TOMAS"
1950,0,0,1,1,AZ,2010-12-21T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1951,0,0,1,1,VT,2010-12-22T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORM
1952,0,0,1,1,CA,2011-01-26T00:00:00 -05:00,DR,Flood,"SEVERE WINTER STORMS, FLOODING, AND DEBRIS AND MUD FLOWS"
1953,0,0,1,1,ME,2011-02-01T00:00:00 -05:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1954,0,0,1,1,NJ,2011-02-04T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1955,0,0,1,1,UT,2011-02-11T00:00:00 -05:00,DR,Flood,SEVERE WINTER STORM AND FLOODING
1956,0,0,1,1,OR,2011-02-17T00:00:00 -05:00,DR,Severe Storm(s),"SEVERE WINTER STORM, FLOODING, MUDSLIDES, LANDSLIDES, AND DEBRIS FLOWS"
1957,0,0,1,1,NY,2011-02-18T00:00:00 -05:00,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM
1958,0,0,1,1,CT,2011-03-03T00:00:00 -05:00,DR,Snow,SNOWSTORM
1959,0,0,1,1,MA,2011-03-07T00:00:00 -05:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1960,0,0,1,1,IL,2011-03-17T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1961,0,0,1,1,MO,2011-03-23T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM
1962,0,0,1,1,NM,2011-03-24T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM AND EXTREME COLD TEMPERATURES
1963,0,0,1,1,WA,2011-03-25T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES"
1964,0,0,1,1,OR,2011-03-25T00:00:00 -04:00,DR,Tsunami,TSUNAMI WAVE SURGE
1965,0,0,1,1,TN,2011-03-31T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1966,0,0,1,1,WI,2011-04-05T00:00:00 -04:00,DR,Snow,SEVERE WINTER STORM AND SNOWSTORM
1967,0,0,1,1,HI,2011-04-08T00:00:00 -04:00,DR,Tsunami,TSUNAMI WAVES
1968,0,0,1,1,CA,2011-04-18T00:00:00 -04:00,DR,Tsunami,TSUNAMI WAVES
1969,1,0,1,1,NC,2011-04-19T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1970,1,0,1,1,OK,2011-04-22T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS"
1971,1,0,1,1,AL,2011-04-28T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
1972,1,0,1,1,MS,2011-04-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND ASSOCIATED FLOODING"
1973,1,0,1,1,GA,2011-04-29T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND ASSOCIATED FLOODING"
1974,1,0,1,1,TN,2011-05-01T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND ASSOCIATED FLOODING"
1975,1,0,1,1,AR,2011-05-02T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND ASSOCIATED FLOODING"
1976,1,0,1,1,KY,2011-05-04T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1977,0,0,1,1,IA,2011-05-05T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS"
1978,0,0,1,1,TN,2011-05-09T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1979,1,0,1,1,TN,2011-05-09T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING"
1980,1,0,1,1,MO,2011-05-09T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING"
1981,1,0,1,1,ND,2011-05-10T00:00:00 -04:00,DR,Flood,FLOODING
1982,0,0,1,1,MN,2011-05-10T00:00:00 -04:00,DR,Flood,SEVERE STORMS AND FLOODING
1983,1,0,1,1,MS,2011-05-11T00:00:00 -04:00,DR,Flood,FLOODING
1984,1,0,1,1,SD,2011-05-13T00:00:00 -04:00,DR,Flood,FLOODING
1985,0,0,1,1,OK,2011-05-13T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM AND SNOWSTORM
1986,0,0,1,1,ND,2011-05-20T00:00:00 -04:00,DR,Severe Storm(s),SEVERE WINTER STORM
1987,0,0,1,1,ID,2011-05-20T00:00:00 -04:00,DR,Flood,"FLOODING, LANDSLIDES, AND MUDSLIDES"
1988,0,0,1,1,OK,2011-05-27T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1989,1,0,1,1,OK,2011-06-06T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
1990,0,0,1,1,MN,2011-06-07T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES
1991,1,0,1,1,IL,2011-06-07T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1992,0,0,1,1,AK,2011-06-10T00:00:00 -04:00,DR,Flood,ICE JAM AND FLOODING
1993,0,0,1,1,NY,2011-06-10T00:00:00 -04:00,DR,Flood,"SEVERE STORMS, FLOODING, TORNADOES, AND STRAIGHT-LINE WINDS"
1994,1,0,1,1,MA,2011-06-15T00:00:00 -04:00,DR,Tornado,SEVERE STORMS AND TORNADOES
1995,1,0,1,1,VT,2011-06-15T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1996,1,0,1,1,MT,2011-06-17T00:00:00 -04:00,DR,Severe Storm(s),SEVERE STORMS AND FLOODING
1997,0,0,1,1,IN,2011-06-23T00:00:00 -04:00,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND"
1998,1,0,1,1,IA,2011-06-27T00:00:00 -04:00,DR,Flood,FLOODING
1999,0,0,1,1,TX,2011-07-01T00:00:00 -04:00,DR,Fire,WILDFIRES
2195,0,0,1,0,HI,1998-02-18T00:00:00 -05:00,FS,Fire,HAWAIIAN BEACHES SUBDIVISION FIRE
2225,0,0,1,0,WA,1998-07-28T00:00:00 -04:00,FS,Fire,WA - CLEVELAND FIRE - 07/28/98
2249,0,0,1,0,TX,1999-03-02T00:00:00 -05:00,FS,Fire,FISCHER FIRE
2250,0,0,1,0,TN,1999-04-13T00:00:00 -04:00,FS,Fire,TN - WILDFIRES 4/13/99
2251,0,0,1,0,FL,1999-04-15T00:00:00 -04:00,FS,Fire,OKEECHOBEE FIRE COMPLEX
2252,0,0,1,0,FL,1999-04-15T00:00:00 -04:00,FS,Fire,FL-FIRES 04/13/99
2253,0,0,1,0,FL,1999-04-15T00:00:00 -04:00,FS,Fire,FL-FIRES 04/13/99
